epoch,train_loss,valid_loss,valid_accuracy,time
0,0.37703749537467957,0.10062512755393982,0.9826530814170837,1:18:11
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0
0,0.37703749537467957,0.10062512755393982,0.9826530814170837,1:18:11,0.0007429872628216589
1,0.29538431763648987,0.40874195098876953,0.9035795331001282,1:22:22
1,0.29538431763648987,0.40874195098876953,0.9035795331001282,1:22:22,0.0018164359707443943
2,0.2908059358596802,0.2396513819694519,0.9495943784713745,1:22:28
2,0.2908059358596802,0.2396513819694519,0.9495943784713745,1:22:28,0.0019781748711731224
3,0.15138359367847443,0.11757247895002365,0.9810534715652466,1:22:37
3,0.15138359367847443,0.11757247895002365,0.9810534715652466,1:22:37,0.0018090954136712296
4,0.23831409215927124,0.1621367335319519,0.9850769639015198,1:22:33
4,0.23831409215927124,0.1621367335319519,0.9850769639015198,1:22:33,0.0015001176731917081
5,0.07299207895994186,0.1423521190881729,0.9860799312591553,1:22:39
5,0.07299207895994186,0.1423521190881729,0.9860799312591553,1:22:39,0.0011046669309726699
6,0.08616267889738083,0.14742638170719147,0.9868634939193726,1:22:36
6,0.08616267889738083,0.14742638170719147,0.9868634939193726,1:22:36,0.0006911197975650102
7,0.04395108297467232,0.13477836549282074,0.9878580570220947,1:22:51
7,0.04395108297467232,0.13477836549282074,0.9878580570220947,1:22:51,0.0003309827662874721
8,0.03475912660360336,0.14069895446300507,0.9879177212715149,1:23:10
8,0.03475912660360336,0.14069895446300507,0.9879177212715149,1:23:10,8.65266080524328e-05
9,0.034786421805620193,0.1476219743490219,0.9879348278045654,1:23:04
9,0.034786421805620193,0.1476219743490219,0.9879348278045654,1:23:04,2.000846828021166e-08
