epoch,train_loss,valid_loss,valid_accuracy,time
0,0.45221251249313354,0.26632657647132874,0.9413305521011353,1:18:01
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0
0,0.45221251249313354,0.26632657647132874,0.9413305521011353,1:18:01,0.0007429872628216589
1,0.41126593947410583,0.11639842391014099,0.9802068471908569,1:22:04
1,0.41126593947410583,0.11639842391014099,0.9802068471908569,1:22:04,0.0018164359707443943
2,0.31472936272621155,0.15484774112701416,0.9701900482177734,1:22:16
2,0.31472936272621155,0.15484774112701416,0.9701900482177734,1:22:16,0.0019781748711731224
3,0.25950130820274353,0.14329831302165985,0.9748685956001282,1:22:20
3,0.25950130820274353,0.14329831302165985,0.9748685956001282,1:22:20,0.0018090954136712296
4,0.2845011353492737,0.5045934915542603,0.9451180100440979,1:22:05
4,0.2845011353492737,0.5045934915542603,0.9451180100440979,1:22:05,0.0015001176731917081
5,0.21062251925468445,0.2095126062631607,0.9694405794143677,1:22:21
5,0.21062251925468445,0.2095126062631607,0.9694405794143677,1:22:21,0.0011046669309726699
6,0.26499176025390625,0.11061741411685944,0.9840222597122192,1:22:25
6,0.26499176025390625,0.11061741411685944,0.9840222597122192,1:22:25,0.0006911197975650102
7,0.18398608267307281,0.10111840814352036,0.9842453002929688,1:22:21
7,0.18398608267307281,0.10111840814352036,0.9842453002929688,1:22:21,0.0003309827662874721
8,0.1291808784008026,0.12821093201637268,0.9816986918449402,1:22:18
8,0.1291808784008026,0.12821093201637268,0.9816986918449402,1:22:18,8.65266080524328e-05
9,0.12312614172697067,0.13280507922172546,0.9822335839271545,1:22:27
9,0.12312614172697067,0.13280507922172546,0.9822335839271545,1:22:27,2.000846828021166e-08
