epoch,train_loss,valid_loss,valid_accuracy,time
0,0.16424836218357086,1.0002813339233398,0.8151200413703918,1:18:43
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0
0,0.16424836218357086,1.0002813339233398,0.8151200413703918,1:18:43,0.0007429871773499463
1,0.115831658244133,0.7532365322113037,0.8460720181465149,1:22:15
1,0.115831658244133,0.7532365322113037,0.8460720181465149,1:22:15,0.0018164358650253542
2,0.17725330591201782,0.8300628662109375,0.8152945637702942,1:22:20
2,0.17725330591201782,0.8300628662109375,0.8152945637702942,1:22:20,0.0019781748711731224
3,0.09111405909061432,0.768531858921051,0.8475080132484436,1:22:31
3,0.09111405909061432,0.768531858921051,0.8475080132484436,1:22:31,0.0018090954136712296
4,0.08293921500444412,0.7501339912414551,0.8341540098190308,1:22:02
4,0.08293921500444412,0.7501339912414551,0.8341540098190308,1:22:02,0.001500117754267954
5,0.051124341785907745,0.7934969067573547,0.8385650515556335,1:22:17
5,0.051124341785907745,0.7934969067573547,0.8385650515556335,1:22:17,0.0011046669309726699
6,0.034440215677022934,0.8243466019630432,0.8509292006492615,1:22:23
6,0.034440215677022934,0.8243466019630432,0.8509292006492615,1:22:23,0.0006911197975650102
7,0.019909970462322235,0.9063476920127869,0.8505545258522034,1:22:16
7,0.019909970462322235,0.9063476920127869,0.8505545258522034,1:22:16,0.00033098290545887114
8,0.014286324381828308,0.9912273287773132,0.8452222943305969,1:22:11
8,0.014286324381828308,0.9912273287773132,0.8452222943305969,1:22:11,8.65266080524328e-05
9,0.01431835163384676,0.959053635597229,0.848229169845581,1:22:22
9,0.01431835163384676,0.959053635597229,0.848229169845581,1:22:22,2.000846828021166e-08
