epoch,train_loss,valid_loss,valid_accuracy,time
0,0.27672457695007324,0.5247129797935486,0.8267737627029419,39:48
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0
0,0.27672457695007324,0.5247129797935486,0.8267737627029419,39:48,0.0007431057291175775
1,0.3135790228843689,0.517957329750061,0.8106804490089417,39:46
1,0.3135790228843689,0.517957329750061,0.8106804490089417,39:46,0.001816509227492079
2,0.30014240741729736,0.4392211437225342,0.8342134356498718,39:47
2,0.30014240741729736,0.4392211437225342,0.8342134356498718,39:47,0.001978165867924384
3,0.21870218217372894,0.3458777666091919,0.8765146732330322,39:50
3,0.21870218217372894,0.3458777666091919,0.8765146732330322,39:50,0.0018090699652303407
4,0.20165355503559113,0.3582554757595062,0.8730475902557373,39:47
4,0.20165355503559113,0.3582554757595062,0.8730475902557373,39:47,0.0015000802154973957
5,0.15889155864715576,0.2984955310821533,0.8923615217208862,39:47
5,0.15889155864715576,0.2984955310821533,0.8923615217208862,39:47,0.0011046237270667088
6,0.16447345912456512,0.26808393001556396,0.9098442792892456,39:47
6,0.16447345912456512,0.26808393001556396,0.9098442792892456,39:47,0.0006910788361352256
7,0.12671607732772827,0.22095011174678802,0.9199590086936951,39:48
7,0.12671607732772827,0.22095011174678802,0.9199590086936951,39:48,0.00033095061832292
8,0.12673446536064148,0.2534714937210083,0.9115020632743835,39:49
8,0.12673446536064148,0.2534714937210083,0.9115020632743835,39:49,8.650908649648664e-05
9,0.10190736502408981,0.26193735003471375,0.9130855798721313,39:48
9,0.10190736502408981,0.26193735003471375,0.9130855798721313,39:48,2.000377451877311e-08
