epoch,train_loss,valid_loss,valid_accuracy,time
0,0.24733735620975494,0.6272408366203308,0.8423364162445068,11:29:40
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0,lr_1,lr_2
0,0.24733735620975494,0.6272408366203308,0.8423364162445068,11:29:40,0.0007428678613782612,,
1,0.21713374555110931,0.38137027621269226,0.8675296902656555,11:15:27
1,0.21713374555110931,0.38137027621269226,0.8675296902656555,11:15:27,0.0018163620664941556,,
2,0.1999322772026062,0.377023845911026,0.8736668229103088,11:05:52
2,0.1999322772026062,0.377023845911026,0.8736668229103088,11:05:52,0.001978183921210736,,
3,0.19249707460403442,0.3504981994628906,0.8794479370117188,11:04:04
3,0.19249707460403442,0.3504981994628906,0.8794479370117188,11:04:04,0.0018091210256511807,,
4,0.16505353152751923,0.2569279670715332,0.9094932675361633,11:16:36
4,0.16505353152751923,0.2569279670715332,0.9094932675361633,11:16:36,0.0015001554542471514,,
5,0.12108579277992249,0.2554503381252289,0.9144793748855591,10:55:51
5,0.12108579277992249,0.2554503381252289,0.9144793748855591,10:55:51,0.001104710134681114,,
6,0.12306639552116394,0.23739156126976013,0.9157652854919434,11:09:34
6,0.12306639552116394,0.23739156126976013,0.9157652854919434,11:09:34,0.0006911614719554732,,
7,0.0983702689409256,0.2124285101890564,0.9234460592269897,11:09:02
7,0.0983702689409256,0.2124285101890564,0.9234460592269897,11:09:02,0.00033101519385746246,,
8,0.07798510789871216,0.20570626854896545,0.9286460280418396,11:19:53
8,0.07798510789871216,0.20570626854896545,0.9286460280418396,11:19:53,8.654428368630104e-05,,
9,0.07196454703807831,0.2027329057455063,0.9287196397781372,11:11:33
9,0.07196454703807831,0.2027329057455063,0.9287196397781372,11:11:33,2.0015098074581406e-08,,
