epoch,train_loss,valid_loss,valid_accuracy,time
0,0.42861565947532654,2.6582272052764893,0.7494477033615112,1:18:05
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0,lr_1,lr_2
0,0.42861565947532654,2.6582272052764893,0.7494477033615112,1:18:05,0.0007429871773499463,0.0007429871773499463,0.0007429871773499463
1,0.2593728303909302,1.1507819890975952,0.7952296733856201,1:22:51
1,0.2593728303909302,1.1507819890975952,0.7952296733856201,1:22:51,0.0018164358650253542,0.0018164358650253542,0.0018164358650253542
2,0.17264443635940552,1.4261118173599243,0.7866388559341431,1:22:42
2,0.17264443635940552,1.4261118173599243,0.7866388559341431,1:22:42,0.0019781748711731224,0.0019781748711731224,0.0019781748711731224
3,0.18881016969680786,1.5722180604934692,0.7877472639083862,1:22:56
3,0.18881016969680786,1.5722180604934692,0.7877472639083862,1:22:56,0.0018090954136712296,0.0018090954136712296,0.0018090954136712296
4,0.23157960176467896,1.075363039970398,0.8305817246437073,1:22:26
4,0.23157960176467896,1.075363039970398,0.8305817246437073,1:22:26,0.001500117754267954,0.001500117754267954,0.001500117754267954
5,0.14941304922103882,1.453582525253296,0.8059470057487488,1:22:37
5,0.14941304922103882,1.453582525253296,0.8059470057487488,1:22:37,0.0011046669309726699,0.0011046669309726699,0.0011046669309726699
6,0.18166068196296692,1.0242202281951904,0.8205437660217285,1:22:55
6,0.18166068196296692,1.0242202281951904,0.8205437660217285,1:22:55,0.0006911197975650102,0.0006911197975650102,0.0006911197975650102
7,0.13222847878932953,1.1109461784362793,0.8279882073402405,1:22:21
7,0.13222847878932953,1.1109461784362793,0.8279882073402405,1:22:21,0.00033098290545887114,0.00033098290545887114,0.00033098290545887114
8,0.10406139492988586,1.2423551082611084,0.8177043199539185,1:22:38
8,0.10406139492988586,1.2423551082611084,0.8177043199539185,1:22:38,8.65266080524328e-05,8.65266080524328e-05,8.65266080524328e-05
9,0.09676358848810196,1.2013901472091675,0.824201226234436,1:22:47
9,0.09676358848810196,1.2013901472091675,0.824201226234436,1:22:47,2.000846828021166e-08,2.000846828021166e-08,2.000846828021166e-08
