epoch,train_loss,valid_loss,valid_accuracy,time
0,0.26001161336898804,0.594208300113678,0.8151795268058777,27:19
epoch,train_loss,valid_loss,valid_accuracy,time,lr_0
0,0.26001161336898804,0.594208300113678,0.8151795268058777,27:19,0.0007431057291175775
1,0.28481146693229675,0.5490513443946838,0.8076397180557251,27:11
1,0.28481146693229675,0.5490513443946838,0.8076397180557251,27:11,0.001816509227492079
2,0.2263518124818802,0.46654999256134033,0.8489184379577637,27:12
2,0.2263518124818802,0.46654999256134033,0.8489184379577637,27:12,0.001978165867924384
3,0.21328246593475342,0.3436352014541626,0.8773044347763062,27:12
3,0.21328246593475342,0.3436352014541626,0.8773044347763062,27:12,0.0018090699652303407
4,0.15028901398181915,0.3047427237033844,0.8939176201820374,27:13
4,0.15028901398181915,0.3047427237033844,0.8939176201820374,27:13,0.0015000802154973957
5,0.1872921884059906,0.283682644367218,0.8962081670761108,27:11
5,0.1872921884059906,0.283682644367218,0.8962081670761108,27:11,0.0011046237270667088
6,0.16280151903629303,0.2570663392543793,0.9079184532165527,27:12
6,0.16280151903629303,0.2570663392543793,0.9079184532165527,27:12,0.0006910788361352256
7,0.13128727674484253,0.24656349420547485,0.9143737554550171,27:11
7,0.13128727674484253,0.24656349420547485,0.9143737554550171,27:11,0.00033095061832292
8,0.1123725175857544,0.21897290647029877,0.9168311357498169,27:11
8,0.1123725175857544,0.21897290647029877,0.9168311357498169,27:11,8.650908649648664e-05
9,0.08817354589700699,0.2140946388244629,0.9186170697212219,27:12
9,0.08817354589700699,0.2140946388244629,0.9186170697212219,27:12,2.000377451877311e-08
